India	265/8	50.0	1	won	/ci/engine/match/65896.html	17
Zimbabwe	252/6	50.0	2	lost	/ci/engine/match/65896.html	12
New Zealand	194/8	50.0	1	lost	/ci/engine/match/64672.html	19
South Africa	197/4	46.4	2	won	/ci/engine/match/64672.html	22
Zimbabwe	225/4	50.0	1	lost	/ci/engine/match/65895.html	15
Sri Lanka	229/3	47.0	2	won	/ci/engine/match/65895.html	21
India	224/8	50.0	1	lost	/ci/engine/match/65894.html	11
Sri Lanka	225/5	43.5	2	won	/ci/engine/match/65894.html	23
India	264/6	50.0	1	lost	/ci/engine/match/66179.html	28
New Zealand	265/6	49.4	2	won	/ci/engine/match/66179.html	25
India	295/6	50.0	1	won	/ci/engine/match/66178.html	36
South Africa	200	41.0	2	lost	/ci/engine/match/66178.html	22
Pakistan	252	49.2	1	lost	/ci/engine/match/66177.html	29
New Zealand	255/6	49.0	2	won	/ci/engine/match/66177.html	27
England	182	44.1	1	lost	/ci/engine/match/66176.html	21
South Africa	184/2	39.1	2	won	/ci/engine/match/66176.html	28
New Zealand	265/7	50.0	1	won	/ci/engine/match/66175.html	25
Zimbabwe	201	42.2	2	lost	/ci/engine/match/66175.html	19
Sri Lanka	194	45.4	1	lost	/ci/engine/match/66174.html	21
Pakistan	195/1	43.2	2	won	/ci/engine/match/66174.html	22
India	265/9	50.0	1	won	/ci/engine/match/66173.html	33
Australia	245	46.4	2	lost	/ci/engine/match/66173.html	28
Bangladesh	232/8	50.0	1	lost	/ci/engine/match/66172.html	27
England	236/2	43.5	2	won	/ci/engine/match/66172.html	29
Sri Lanka	287/6	50.0	1	won	/ci/engine/match/66171.html	36
West Indies	179	46.4	2	lost	/ci/engine/match/66171.html	20
Kenya	208/9	50.0	1	lost	/ci/engine/match/66170.html	17
India	209/2	42.3	2	won	/ci/engine/match/66170.html	27
New Zealand	264/8	50.0	1	lost	/ci/engine/match/64670.html	21
Zimbabwe	268/4	47.5	2	won	/ci/engine/match/64670.html	26
Zimbabwe	273/5	50.0	1	won	/ci/engine/match/64669.html	23
New Zealand	252	48.5	2	lost	/ci/engine/match/64669.html	23
Zimbabwe	183/8	50.0	1	lost	/ci/engine/match/64668.html	11
New Zealand	184/3	40.5	2	won	/ci/engine/match/64668.html	19
South Africa	197/7	35.0	1	won	/ci/engine/match/66240.html	20
Pakistan	121	28.1	2	lost	/ci/engine/match/66240.html	15
New Zealand	158	47.4	1	lost	/ci/engine/match/66239.html	13
South Africa	159/2	34.0	2	won	/ci/engine/match/66239.html	24
Pakistan	227/9	50.0	1	won	/ci/engine/match/66238.html	16
South Africa	199	48.4	2	lost	/ci/engine/match/66238.html	14
Pakistan	191/6	25.0	1	won	/ci/engine/match/66237.html	18
New Zealand	179	24.4	2	lost	/ci/engine/match/66237.html	15
South Africa	206/7	50.0	1	won	/ci/engine/match/64667.html	12
Australia	198/9	48.0	2	lost	/ci/engine/match/64667.html	13
South Africa	226/8	50.0	1	tied	/ci/engine/match/64666.html	15
Australia	226/9	50.0	2	tied	/ci/engine/match/64666.html	17
Australia	295/5	50.0	1	won	/ci/engine/match/64665.html	22
South Africa	201/7	50.0	2	lost	/ci/engine/match/64665.html	14
Zimbabwe	169/7	50.0	1	lost	/ci/engine/match/66273.html	17
England	170/4	45.2	2	won	/ci/engine/match/66273.html	16
West Indies	195/9	50.0	1	won	/ci/engine/match/66272.html	18
England	192	49.5	2	lost	/ci/engine/match/66272.html	18
England	262/8	50.0	1	won	/ci/engine/match/66271.html	23
Zimbabwe	210/9	50.0	2	lost	/ci/engine/match/66271.html	17
West Indies	287/5	50.0	1	lost	/ci/engine/match/66270.html	25
Zimbabwe	290/4	49.1	2	won	/ci/engine/match/66270.html	18
West Indies	169/8	50.0	1	lost	/ci/engine/match/66269.html	11
England	171/0	35.2	2	won	/ci/engine/match/66269.html	14
Sri Lanka	294/7	50.0	1	won	/ci/engine/match/66263.html	22
South Africa	264/9	50.0	2	lost	/ci/engine/match/66263.html	16
Zimbabwe	114	38.4	1	lost	/ci/engine/match/66268.html	11
England	115/2	20.3	2	won	/ci/engine/match/66268.html	13
Pakistan	153	44.1	1	lost	/ci/engine/match/66262.html	14
South Africa	156/3	37.3	2	won	/ci/engine/match/66262.html	18
Zimbabwe	256/4	50.0	1	won	/ci/engine/match/66267.html	12
West Indies	186/8	50.0	2	lost	/ci/engine/match/66267.html	13
South Africa	167	49.2	1	lost	/ci/engine/match/66261.html	14
Sri Lanka	168/2	27.3	2	won	/ci/engine/match/66261.html	22
Pakistan	240/6	50.0	1	lost	/ci/engine/match/66260.html	12
Sri Lanka	244/4	49.2	2	won	/ci/engine/match/66260.html	22
England	207	50.0	1	lost	/ci/engine/match/66265.html	14
Zimbabwe	210/5	48.2	2	won	/ci/engine/match/66265.html	16
South Africa	241/6	50.0	1	won	/ci/engine/match/66259.html	18
Pakistan	223/9	50.0	2	lost	/ci/engine/match/66259.html	17
West Indies	232/7	50.0	1	lost	/ci/engine/match/66264.html	25
Zimbabwe	233/4	45.0	2	won	/ci/engine/match/66264.html	22
Sri Lanka	249/7	50.0	1	won	/ci/engine/match/66258.html	21
South Africa	212	48.2	2	lost	/ci/engine/match/66258.html	13
Pakistan	164/8	45.0	1	lost	/ci/engine/match/66257.html	13
Sri Lanka	166/5	37.3	2	won	/ci/engine/match/66257.html	16
Pakistan	277/4	50.0	1	won	/ci/engine/match/65705.html	22
Sri Lanka	238	45.2	2	lost	/ci/engine/match/65705.html	23
Sri Lanka	192	49.0	1	lost	/ci/engine/match/65704.html	12
Pakistan	193/3	48.2	2	won	/ci/engine/match/65704.html	17
Pakistan	295/7	50.0	1	won	/ci/engine/match/65703.html	32
India	251	47.4	2	lost	/ci/engine/match/65703.html	23
Pakistan	320/3	50.0	1	won	/ci/engine/match/65702.html	39
Bangladesh	87	34.2	2	lost	/ci/engine/match/65702.html	7
Sri Lanka	276/8	50.0	1	won	/ci/engine/match/65701.html	23
India	205	45.0	2	lost	/ci/engine/match/65701.html	20
Bangladesh	249/6	50.0	1	lost	/ci/engine/match/65700.html	21
India	252/2	40.1	2	won	/ci/engine/match/65700.html	26
Bangladesh	175/6	50.0	1	lost	/ci/engine/match/65699.html	9
Sri Lanka	178/1	30.4	2	won	/ci/engine/match/65699.html	24
West Indies	114	33.2	1	lost	/ci/engine/match/66256.html	11
Pakistan	116/6	45.1	2	won	/ci/engine/match/66256.html	8
West Indies	208/8	50.0	1	won	/ci/engine/match/66255.html	16
Pakistan	148	45.0	2	lost	/ci/engine/match/66255.html	14
Pakistan	197/8	50.0	1	won	/ci/engine/match/66254.html	14
West Indies	180	49.3	2	lost	/ci/engine/match/66254.html	17
West Indies	248/6	50.0	1	won	/ci/engine/match/66253.html	20
Pakistan	231	48.1	2	lost	/ci/engine/match/66253.html	14
Australia	205	49.5	1	lost	/ci/engine/match/64664.html	17
South Africa	209/6	47.5	2	won	/ci/engine/match/64664.html	28
Zimbabwe	204/7	50.0	1	lost	/ci/engine/match/66252.html	9
Pakistan	205/4	43.1	2	won	/ci/engine/match/66252.html	23
South Africa	144/9	50.0	1	lost	/ci/engine/match/64663.html	11
Australia	145/5	24.3	2	won	/ci/engine/match/64663.html	22
West Indies	213/7	50.0	1	won	/ci/engine/match/66251.html	15
Pakistan	117	41.3	2	lost	/ci/engine/match/66251.html	9
Australia	240/9	50.0	1	lost	/ci/engine/match/64662.html	26
South Africa	241/4	48.0	2	won	/ci/engine/match/64662.html	20
Zimbabwe	199/9	50.0	1	lost	/ci/engine/match/66250.html	11
Pakistan	200/5	47.1	2	won	/ci/engine/match/66250.html	16
West Indies	280/3	50.0	1	won	/ci/engine/match/66249.html	26
Zimbabwe	239/8	50.0	2	lost	/ci/engine/match/66249.html	17
West Indies	237/9	50.0	1	won	/ci/engine/match/66248.html	13
Zimbabwe	150	41.4	2	lost	/ci/engine/match/66248.html	9
Pakistan	263/6	50.0	1	won	/ci/engine/match/65788.html	24
South Africa	247	49.0	2	lost	/ci/engine/match/65788.html	22
Pakistan	168	49.2	1	won	/ci/engine/match/65787.html	15
West Indies	237/9	50.0	1	won	/ci/engine/match/66248.html	13
Zimbabwe	150	41.4	2	lost	/ci/engine/match/66248.html	9
Pakistan	263/6	50.0	1	won	/ci/engine/match/65788.html	24
South Africa	247	49.0	2	lost	/ci/engine/match/65788.html	22
Pakistan	168	49.2	1	won	/ci/engine/match/65787.html	15
South Africa	101	26.5	2	lost	/ci/engine/match/65787.html	11
India	164	48.5	1	lost	/ci/engine/match/65786.html	13
South Africa	167/4	42.4	2	won	/ci/engine/match/65786.html	18
Pakistan	272/3	50.0	1	won	/ci/engine/match/65785.html	29
India	174/9	50.0	2	lost	/ci/engine/match/65785.html	9
Pakistan	196/8	50.0	1	lost	/ci/engine/match/65784.html	18
South Africa	199/7	44.3	2	won	/ci/engine/match/65784.html	16
Pakistan	146	45.3	1	lost	/ci/engine/match/65783.html	13
India	149/5	43.3	2	won	/ci/engine/match/65783.html	17
India	164	45.2	1	lost	/ci/engine/match/65782.html	16
South Africa	168/0	29.2	2	won	/ci/engine/match/65782.html	21
South Africa	320/7	50.0	1	won	/ci/engine/match/64661.html	40
India	310	48.5	2	lost	/ci/engine/match/64661.html	33
South Africa	282/5	50.0	1	lost	/ci/engine/match/64660.html	24
India	283/6	49.5	2	won	/ci/engine/match/64660.html	31
India	248/8	50.0	1	lost	/ci/engine/match/64659.html	20
South Africa	251/8	48.0	2	won	/ci/engine/match/64659.html	26
South Africa	199	47.2	1	lost	/ci/engine/match/64658.html	18
India	203/4	47.1	2	won	/ci/engine/match/64658.html	23
South Africa	301/3	50.0	1	lost	/ci/engine/match/64657.html	28
India	302/7	49.4	2	won	/ci/engine/match/64657.html	30
Australia	191	46.2	1	lost	/ci/engine/match/64656.html	16
New Zealand	194/3	41.0	2	won	/ci/engine/match/64656.html	26
New Zealand	243/9	50.0	1	lost	/ci/engine/match/64655.html	22
Australia	245/5	45.4	2	won	/ci/engine/match/64655.html	26
Australia	349/6	50.0	1	won	/ci/engine/match/64654.html	38
New Zealand	301/9	50.0	2	lost	/ci/engine/match/64654.html	30
Australia	310/4	50.0	1	won	/ci/engine/match/64653.html	29
New Zealand	260	45.0	2	lost	/ci/engine/match/64653.html	36
England	248/7	50.0	1	won	/ci/engine/match/64652.html	19
Zimbabwe	163	46.5	2	lost	/ci/engine/match/64652.html	11
Sri Lanka	241/9	50.0	1	won	/ci/engine/match/64651.html	16
Pakistan	137	39.3	2	lost	/ci/engine/match/64651.html	11
New Zealand	122	30.1	1	lost	/ci/engine/match/64650.html	19
Australia	123/5	24.4	2	won	/ci/engine/match/64650.html	21
Zimbabwe	131	47.3	1	lost	/ci/engine/match/64649.html	10
England	134/9	44.2	2	won	/ci/engine/match/64649.html	11
Zimbabwe	194/7	48.0	1	lost	/ci/engine/match/64647.html	13
England	199/5	46.3	2	won	/ci/engine/match/64647.html	13
Sri Lanka	263/6	50.0	1	won	/ci/engine/match/64646.html	27
Pakistan	229	45.1	2	lost	/ci/engine/match/64646.html	15
South Africa	149	45.0	1	won	/ci/engine/match/66097.html	11
England	111	38.0	2	lost	/ci/engine/match/66097.html	8
Sri Lanka	274/8	50.0	1	won	/ci/engine/match/64645.html	17
Pakistan	245	48.0	2	lost	/ci/engine/match/64645.html	19
South Africa	204/7	50.0	1	won	/ci/engine/match/66096.html	12
Zimbabwe	151	46.0	2	lost	/ci/engine/match/66096.html	12
England	231/6	50.0	1	lost	/ci/engine/match/66095.html	24
South Africa	233/8	49.4	2	won	/ci/engine/match/66095.html	22
Australia	337/7	50.0	1	won	/ci/engine/match/65600.html	32
Pakistan	185	36.3	2	lost	/ci/engine/match/65600.html	24
South Africa	222/7	50.0	1	lost	/ci/engine/match/66094.html	22
Zimbabwe	223/8	50.0	2	won	/ci/engine/match/66094.html	22
Pakistan	154	47.2	1	lost	/ci/engine/match/65599.html	10
Australia	155/4	42.4	2	won	/ci/engine/match/65599.html	11
Zimbabwe	161/9	50.0	1	lost	/ci/engine/match/66093.html	14
England	162/2	32.1	2	won	/ci/engine/match/66093.html	20
India	226/6	50.0	1	lost	/ci/engine/match/65598.html	15
Australia	230/6	49.3	2	won	/ci/engine/match/65598.html	23
Zimbabwe	211/7	50.0	1	won	/ci/engine/match/66092.html	13
England	107	34.2	2	lost	/ci/engine/match/66092.html	7
Pakistan	261/8	50.0	1	won	/ci/engine/match/65597.html	19
India	157	46.0	2	lost	/ci/engine/match/65597.html	10
South Africa	204/7	50.0	1	won	/ci/engine/match/66091.html	11
England	203/9	50.0	2	lost	/ci/engine/match/66091.html	13
Australia	329/5	50.0	1	won	/ci/engine/match/65596.html	26
India	177	46.5	2	lost	/ci/engine/match/65596.html	15
India	267/6	50.0	1	won	/ci/engine/match/65595.html	21
Pakistan	219	44.4	2	lost	/ci/engine/match/65595.html	18
South Africa	184	49.5	1	lost	/ci/engine/match/66090.html	12
England	185/1	39.3	2	won	/ci/engine/match/66090.html	22
Australia	260/9	50.0	1	won	/ci/engine/match/65594.html	17
Pakistan	245	48.5	2	lost	/ci/engine/match/65594.html	19
Zimbabwe	226	49.5	1	lost	/ci/engine/match/66089.html	23
South Africa	229/4	48.1	2	won	/ci/engine/match/66089.html	20
Pakistan	262/7	50.0	1	won	/ci/engine/match/65593.html	19
India	230	46.5	2	lost	/ci/engine/match/65593.html	18
Australia	286	49.4	1	won	/ci/engine/match/65592.html	28
Pakistan	205	45.2	2	lost	/ci/engine/match/65592.html	18
Pakistan	176/9	41.0	1	lost	/ci/engine/match/65591.html	12
Australia	177/4	38.5	2	won	/ci/engine/match/65591.html	13
India	100	36.3	1	lost	/ci/engine/match/65590.html	6
Australia	101/5	26.5	2	won	/ci/engine/match/65590.html	12
Australia	269/7	50.0	1	won	/ci/engine/match/65589.html	18
India	241/6	50.0	2	lost	/ci/engine/match/65589.html	16
New Zealand	302/6	50.0	1	won	/ci/engine/match/64644.html	32
West Indies	282	49.5	2	lost	/ci/engine/match/64644.html	27
India	195	48.5	1	lost	/ci/engine/match/65588.html	14
Pakistan	196/8	49.0	2	won	/ci/engine/match/65588.html	15
Pakistan	184/8	50.0	1	won	/ci/engine/match/65587.html	16
Australia	139	39.0	2	lost	/ci/engine/match/65587.html	12
West Indies	171/9	50.0	1	lost	/ci/engine/match/64643.html	11
New Zealand	172/2	36.3	2	won	/ci/engine/match/64643.html	16
West Indies	159	49.5	1	lost	/ci/engine/match/64642.html	8
New Zealand	160/6	37.2	2	won	/ci/engine/match/64642.html	17
West Indies	192	41.3	1	lost	/ci/engine/match/64641.html	17
New Zealand	194/3	35.4	2	won	/ci/engine/match/64641.html	23
West Indies	268/7	50.0	1	lost	/ci/engine/match/64640.html	27
New Zealand	250/7	45.1	2	won	/ci/engine/match/64640.html	23
Sri Lanka	202	48.2	1	lost	/ci/engine/match/64639.html	16
Zimbabwe	206/4	46.2	2	won	/ci/engine/match/64639.html	20
Zimbabwe	260/4	50.0	1	lost	/ci/engine/match/64638.html	26
Sri Lanka	262/4	44.4	2	won	/ci/engine/match/64638.html	26
Sri Lanka	248/7	50.0	1	won	/ci/engine/match/64637.html	21
Zimbabwe	150	37.0	2	lost	/ci/engine/match/64637.html	13
Sri Lanka	213	50.0	1	won	/ci/engine/match/64636.html	16
Zimbabwe	200	49.1	2	lost	/ci/engine/match/64636.html	11
New Zealand	179/9	50.0	1	lost	/ci/engine/match/64634.html	12
India	181/3	44.0	2	won	/ci/engine/match/64634.html	26
New Zealand	236/9	50.0	1	won	/ci/engine/match/64633.html	19
India	188	45.3	2	lost	/ci/engine/match/64633.html	18
India	261/5	50.0	1	won	/ci/engine/match/64632.html	27
New Zealand	247/8	50.0	2	lost	/ci/engine/match/64632.html	19
India	376/2	50.0	1	won	/ci/engine/match/64631.html	40
New Zealand	202	33.1	2	lost	/ci/engine/match/64631.html	20
New Zealand	349/9	50.0	1	won	/ci/engine/match/64630.html	44
India	306	47.0	2	lost	/ci/engine/match/64630.html	24
Zimbabwe	200/9	50.0	1	lost	/ci/engine/match/64629.html	19
Australia	201/1	39.0	2	won	/ci/engine/match/64629.html	26
Zimbabwe	116	37.3	1	lost	/ci/engine/match/64628.html	12
Australia	117/1	28.3	2	won	/ci/engine/match/64628.html	14
Pakistan	211/9	50.0	1	won	/ci/engine/match/65893.html	15
Sri Lanka	123	36.0	2	lost	/ci/engine/match/65893.html	9
Australia	303/6	50.0	1	won	/ci/engine/match/64627.html	31
Zimbabwe	220	43.4	2	lost	/ci/engine/match/64627.html	24
Pakistan	255/5	50.0	1	won	/ci/engine/match/65892.html	16
West Indies	117	31.3	2	lost	/ci/engine/match/65892.html	11
Pakistan	239/8	50.0	1	won	/ci/engine/match/65891.html	18
Sri Lanka	121	33.4	2	lost	/ci/engine/match/65891.html	9
West Indies	145	49.3	1	lost	/ci/engine/match/65890.html	6
Sri Lanka	146/1	28.0	2	won	/ci/engine/match/65890.html	16
Pakistan	196	49.4	1	tied	/ci/engine/match/65889.html	11
Sri Lanka	196	49.1	2	tied	/ci/engine/match/65889.html	15
Pakistan	260/5	50.0	1	won	/ci/engine/match/65888.html	21
West Indies	130	34.4	2	lost	/ci/engine/match/65888.html	9
Sri Lanka	178	49.3	1	lost	/ci/engine/match/65887.html	9
West Indies	181/7	49.2	2	won	/ci/engine/match/65887.html	11
West Indies	314/6	50.0	1	won	/ci/engine/match/64626.html	37
Bangladesh	205	49.1	2	lost	/ci/engine/match/64626.html	14
West Indies	292/6	50.0	1	won	/ci/engine/match/64625.html	26
Bangladesh	219/5	50.0	2	lost	/ci/engine/match/64625.html	16
South Africa	235/9	50.0	1	won	/ci/engine/match/66247.html	24
India	209	47.3	2	lost	/ci/engine/match/66247.html	20
India	277/6	50.0	1	won	/ci/engine/match/66246.html	30
Zimbabwe	170	38.3	2	lost	/ci/engine/match/66246.html	20
South Africa	220/7	50.0	1	won	/ci/engine/match/66245.html	20
Kenya	196	48.1	2	lost	/ci/engine/match/66245.html	20
India	220/7	50.0	1	won	/ci/engine/match/66244.html	18
Kenya	162	50.0	2	lost	/ci/engine/match/66244.html	17
Zimbabwe	216	47.4	1	lost	/ci/engine/match/66243.html	24
South Africa	217/1	35.0	2	won	/ci/engine/match/66243.html	28
South Africa	117	48.0	1	lost	/ci/engine/match/66242.html	8
India	120/2	22.4	2	won	/ci/engine/match/66242.html	18
Kenya	199/8	50.0	1	lost	/ci/engine/match/66241.html	18
Zimbabwe	200/7	49.2	2	won	/ci/engine/match/66241.html	31
West Indies	161	44.4	1	lost	/ci/engine/match/66051.html	11
Pakistan	162/3	39.4	2	won	/ci/engine/match/66051.html	18
Pakistan	222/5	50.0	1	won	/ci/engine/match/66050.html	24
West Indies	180	46.2	2	lost	/ci/engine/match/66050.html	17
Pakistan	230/6	50.0	1	won	/ci/engine/match/66049.html	20
West Indies	215/9	50.0	2	lost	/ci/engine/match/66049.html	21
India	225/7	50.0	1	won	/ci/engine/match/66048.html	21
West Indies	137	34.2	2	lost	/ci/engine/match/66048.html	16
West Indies	190/6	50.0	1	won	/ci/engine/match/66047.html	20
India	120	41.5	2	lost	/ci/engine/match/66047.html	10
West Indies	163	46.2	1	lost	/ci/engine/match/66046.html	18
India	165/2	37.3	2	won	/ci/engine/match/66046.html	21
India	254/6	50.0	1	lost	/ci/engine/match/66236.html	24
West Indies	255/6	47.4	2	won	/ci/engine/match/66236.html	32
West Indies	196/7	30.0	1	won	/ci/engine/match/66234.html	21
India	154/8	30.0	2	lost	/ci/engine/match/66234.html	12
India	245/6	30.0	1	won	/ci/engine/match/66233.html	24
Zimbabwe	130/8	29.0	2	lost	/ci/engine/match/66233.html	14
Zimbabwe	244/9	50.0	1	lost	/ci/engine/match/66232.html	25
West Indies	247/4	43.4	2	won	/ci/engine/match/66232.html	31
Australia	202	50.0	1	lost	/ci/engine/match/66231.html	12
Sri Lanka	208/2	39.3	2	won	/ci/engine/match/66231.html	21
India	296/4	50.0	1	won	/ci/engine/match/66230.html	31
Sri Lanka	247/9	42.0	2	lost	/ci/engine/match/66230.html	23
Australia	252/8	50.0	1	won	/ci/engine/match/66229.html	19
India	211	48.3	2	lost	/ci/engine/match/66229.html	15
Australia	241/9	50.0	1	won	/ci/engine/match/66228.html	13
Sri Lanka	214	47.1	2	lost	/ci/engine/match/66228.html	9
India	205/8	50.0	1	lost	/ci/engine/match/66227.html	7
Sri Lanka	206/3	46.4	2	won	/ci/engine/match/66227.html	18
India	151/7	38.0	1	lost	/ci/engine/match/66226.html	9
Australia	159/2	29.1	2	won	/ci/engine/match/66226.html	16
Australia	205/9	43.0	1	won	/ci/engine/match/66225.html	15
Sri Lanka	160	37.4	2	lost	/ci/engine/match/66225.html	13
Pakistan	132	39.0	1	lost	/ci/engine/match/65234.html	11
Australia	133/2	20.1	2	won	/ci/engine/match/65234.html	18
Australia	213	49.2	1	tied	/ci/engine/match/65233.html	20
South Africa	213	49.4	2	tied	/ci/engine/match/65233.html	20
New Zealand	241/7	50.0	1	lost	/ci/engine/match/65232.html	17
Pakistan	242/1	47.3	2	won	/ci/engine/match/65232.html	25
South Africa	271/7	50.0	1	lost	/ci/engine/match/65231.html	28
Australia	272/5	49.4	2	won	/ci/engine/match/65231.html	25
India	251/6	50.0	1	lost	/ci/engine/match/65230.html	19
New Zealand	253/5	48.2	2	won	/ci/engine/match/65230.html	28
Pakistan	271/9	50.0	1	won	/ci/engine/match/65229.html	20
Zimbabwe	123	40.3	2	lost	/ci/engine/match/65229.html	8
South Africa	287/5	50.0	1	won	/ci/engine/match/65228.html	23
New Zealand	213/8	50.0	2	lost	/ci/engine/match/65228.html	20
Australia	303/4	50.0	1	won	/ci/engine/match/65227.html	28
Zimbabwe	259/6	50.0	2	lost	/ci/engine/match/65227.html	26
India	227/6	50.0	1	won	/ci/engine/match/65226.html	16
Pakistan	180	45.3	2	lost	/ci/engine/match/65226.html	16
Pakistan	220/7	50.0	1	lost	/ci/engine/match/65224.html	19
South Africa	221/7	49.0	2	won	/ci/engine/match/65224.html	19
Australia	282/6	50.0	1	won	/ci/engine/match/65223.html	22
India	205	48.2	2	lost	/ci/engine/match/65223.html	17
Scotland	121	42.1	1	lost	/ci/engine/match/65222.html	7
New Zealand	123/4	17.5	2	won	/ci/engine/match/65222.html	12
Bangladesh	223/9	50.0	1	won	/ci/engine/match/65221.html	21
Pakistan	161	44.3	2	lost	/ci/engine/match/65221.html	11
West Indies	110	46.4	1	lost	/ci/engine/match/65220.html	5
Australia	111/4	40.4	2	won	/ci/engine/match/65220.html	7
Sri Lanka	275/8	50.0	1	won	/ci/engine/match/65219.html	27
Kenya	230/6	50.0	2	lost	/ci/engine/match/65219.html	22
Zimbabwe	233/6	50.0	1	won	/ci/engine/match/65218.html	25
South Africa	185	47.2	2	lost	/ci/engine/match/65218.html	15
India	232/8	50.0	1	won	/ci/engine/match/65217.html	24
England	169	45.2	2	lost	/ci/engine/match/65217.html	18
Pakistan	269/8	50.0	1	won	/ci/engine/match/65216.html	24
New Zealand	207/8	50.0	2	lost	/ci/engine/match/65216.html	8
Scotland	68	31.3	1	lost	/ci/engine/match/65215.html	4
West Indies	70/2	10.1	2	won	/ci/engine/match/65215.html	11
Bangladesh	178/7	50.0	1	lost	/ci/engine/match/65214.html	18
Australia	181/3	19.5	2	won	/ci/engine/match/65214.html	27
India	373/6	50.0	1	won	/ci/engine/match/65213.html	44
Sri Lanka	216	42.3	2	lost	/ci/engine/match/65213.html	25
Kenya	152	44.3	1	lost	/ci/engine/match/65212.html	15
South Africa	153/3	41.0	2	won	/ci/engine/match/65212.html	18
Zimbabwe	167/8	50.0	1	lost	/ci/engine/match/65211.html	12
